"","obsevationID","Gradient","plotID","plotCode","plotElev","GradPlot","subplot","individual","linearDistance","perpendicularDistance","habit","acceptedFamily","acceptedGenus","acceptedSpecies","acceptedAuthor","TaxonFinal","FullTaxonFinal"
"3951",673649,"Sequoia",26272,"SNP8",1608,"SN-4","5","11","45.1","","T","Cupressaceae","Calocedrus","Calocedrus decurrens","(Torr.) Florin","calocedrus_decurrens","Cupressaceae/Calocedrus/Calocedrus_decurrens"
"3952",673650,"Sequoia",26272,"SNP8",1608,"SN-4","5","12","45.1","","T","Pinaceae","Pseudotsuga","Pseudotsuga menziesii","(Mirb.) Franco","pseudotsuga_menziesii","Pinaceae/Pseudotsuga/Pseudotsuga_menziesii"
"3953",673651,"Sequoia",26272,"SNP8",1608,"SN-4","5","13","46.2","","T","Cupressaceae","Calocedrus","Calocedrus decurrens","(Torr.) Florin","calocedrus_decurrens","Cupressaceae/Calocedrus/Calocedrus_decurrens"
"3954",673652,"Sequoia",26272,"SNP8",1608,"SN-4","5","14","49","","T","Pinaceae","Pseudotsuga","Pseudotsuga menziesii","(Mirb.) Franco","pseudotsuga_menziesii","Pinaceae/Pseudotsuga/Pseudotsuga_menziesii"
"3955",673653,"Sequoia",26272,"SNP8",1608,"SN-4","6","1","6.4","","T","Pinaceae","Pseudotsuga","Pseudotsuga menziesii","(Mirb.) Franco","pseudotsuga_menziesii","Pinaceae/Pseudotsuga/Pseudotsuga_menziesii"
"3956",673654,"Sequoia",26272,"SNP8",1608,"SN-4","6","2","6.5","","T","Pinaceae","Pseudotsuga","Pseudotsuga menziesii","(Mirb.) Franco","pseudotsuga_menziesii","Pinaceae/Pseudotsuga/Pseudotsuga_menziesii"
"3957",673655,"Sequoia",26272,"SNP8",1608,"SN-4","6","3","6.5","","T","Pinaceae","Pseudotsuga","Pseudotsuga menziesii","(Mirb.) Franco","pseudotsuga_menziesii","Pinaceae/Pseudotsuga/Pseudotsuga_menziesii"
"3958",673656,"Sequoia",26272,"SNP8",1608,"SN-4","6","4","11","","T","Pinaceae","Pinus","Pinus lambertiana","Douglas","pinus_lambertiana","Pinaceae/Pinus/Pinus_lambertiana"
"3959",673657,"Sequoia",26272,"SNP8",1608,"SN-4","6","5","12.4","","T","Pinaceae","Pseudotsuga","Pseudotsuga menziesii","(Mirb.) Franco","pseudotsuga_menziesii","Pinaceae/Pseudotsuga/Pseudotsuga_menziesii"
"3960",673658,"Sequoia",26272,"SNP8",1608,"SN-4","6","6","13.5","","T","Pinaceae","Pseudotsuga","Pseudotsuga menziesii","(Mirb.) Franco","pseudotsuga_menziesii","Pinaceae/Pseudotsuga/Pseudotsuga_menziesii"
"3961",673659,"Sequoia",26272,"SNP8",1608,"SN-4","6","7","13.6","","T","Pinaceae","Pinus","Pinus lambertiana","Douglas","pinus_lambertiana","Pinaceae/Pinus/Pinus_lambertiana"
"3962",673660,"Sequoia",26272,"SNP8",1608,"SN-4","6","8","15.5","","T","Pinaceae","Pseudotsuga","Pseudotsuga menziesii","(Mirb.) Franco","pseudotsuga_menziesii","Pinaceae/Pseudotsuga/Pseudotsuga_menziesii"
"3963",673661,"Sequoia",26272,"SNP8",1608,"SN-4","6","9","25.6","","T","Rhamnaceae","Ceanothus","Ceanothus integerrimus","Hook. & Arn.","ceanothus_integerrimus","Rhamnaceae/Ceanothus/Ceanothus_integerrimus"
"3964",673662,"Sequoia",26272,"SNP8",1608,"SN-4","6","9","25.6","","T","Rhamnaceae","Ceanothus","Ceanothus integerrimus","Hook. & Arn.","ceanothus_integerrimus","Rhamnaceae/Ceanothus/Ceanothus_integerrimus"
"3965",673663,"Sequoia",26272,"SNP8",1608,"SN-4","6","10","46.2","","T","Pinaceae","Pinus","Pinus lambertiana","Douglas","pinus_lambertiana","Pinaceae/Pinus/Pinus_lambertiana"
"3966",673664,"Sequoia",26272,"SNP8",1608,"SN-4","7","1","4","","T","Cupressaceae","Calocedrus","Calocedrus decurrens","(Torr.) Florin","calocedrus_decurrens","Cupressaceae/Calocedrus/Calocedrus_decurrens"
"3967",673665,"Sequoia",26272,"SNP8",1608,"SN-4","7","2","10.3","","T","Rhamnaceae","Ceanothus","Ceanothus integerrimus","Hook. & Arn.","ceanothus_integerrimus","Rhamnaceae/Ceanothus/Ceanothus_integerrimus"
"3968",673666,"Sequoia",26272,"SNP8",1608,"SN-4","7","2","10.3","","T","Rhamnaceae","Ceanothus","Ceanothus integerrimus","Hook. & Arn.","ceanothus_integerrimus","Rhamnaceae/Ceanothus/Ceanothus_integerrimus"
"3969",673667,"Sequoia",26272,"SNP8",1608,"SN-4","7","3","16","","T","Cupressaceae","Calocedrus","Calocedrus decurrens","(Torr.) Florin","calocedrus_decurrens","Cupressaceae/Calocedrus/Calocedrus_decurrens"
"3970",673668,"Sequoia",26272,"SNP8",1608,"SN-4","7","4","18.5","","T","Cupressaceae","Calocedrus","Calocedrus decurrens","(Torr.) Florin","calocedrus_decurrens","Cupressaceae/Calocedrus/Calocedrus_decurrens"
"3971",673669,"Sequoia",26272,"SNP8",1608,"SN-4","7","5","22.4","","T","Rhamnaceae","Ceanothus","Ceanothus integerrimus","Hook. & Arn.","ceanothus_integerrimus","Rhamnaceae/Ceanothus/Ceanothus_integerrimus"
"3972",673670,"Sequoia",26272,"SNP8",1608,"SN-4","7","5","22.4","","T","Rhamnaceae","Ceanothus","Ceanothus integerrimus","Hook. & Arn.","ceanothus_integerrimus","Rhamnaceae/Ceanothus/Ceanothus_integerrimus"
"3973",673671,"Sequoia",26272,"SNP8",1608,"SN-4","7","6","24.3","","T","Pinaceae","Pseudotsuga","Pseudotsuga menziesii","(Mirb.) Franco","pseudotsuga_menziesii","Pinaceae/Pseudotsuga/Pseudotsuga_menziesii"
"3974",673672,"Sequoia",26272,"SNP8",1608,"SN-4","7","7","25","","T","Pinaceae","Pseudotsuga","Pseudotsuga menziesii","(Mirb.) Franco","pseudotsuga_menziesii","Pinaceae/Pseudotsuga/Pseudotsuga_menziesii"
"3975",673673,"Sequoia",26272,"SNP8",1608,"SN-4","7","8","27.6","","T","Pinaceae","Pseudotsuga","Pseudotsuga menziesii","(Mirb.) Franco","pseudotsuga_menziesii","Pinaceae/Pseudotsuga/Pseudotsuga_menziesii"
"3976",673674,"Sequoia",26272,"SNP8",1608,"SN-4","7","9","33.3","","T","Pinaceae","Pseudotsuga","Pseudotsuga menziesii","(Mirb.) Franco","pseudotsuga_menziesii","Pinaceae/Pseudotsuga/Pseudotsuga_menziesii"
"3977",673675,"Sequoia",26272,"SNP8",1608,"SN-4","7","10","44.3","","T","Fagaceae","Quercus","Quercus kelloggii","Newb.","quercus_kelloggii","Fagaceae/Quercus/Quercus_kelloggii"
"3978",673676,"Sequoia",26272,"SNP8",1608,"SN-4","8","1","6.6","","T","Fagaceae","Quercus","Quercus kelloggii","Newb.","quercus_kelloggii","Fagaceae/Quercus/Quercus_kelloggii"
"3979",673677,"Sequoia",26272,"SNP8",1608,"SN-4","8","2","12.1","","T","Cupressaceae","Calocedrus","Calocedrus decurrens","(Torr.) Florin","calocedrus_decurrens","Cupressaceae/Calocedrus/Calocedrus_decurrens"
"3980",673678,"Sequoia",26272,"SNP8",1608,"SN-4","8","3","20.6","","T","Cupressaceae","Calocedrus","Calocedrus decurrens","(Torr.) Florin","calocedrus_decurrens","Cupressaceae/Calocedrus/Calocedrus_decurrens"
"3981",673679,"Sequoia",26272,"SNP8",1608,"SN-4","8","4","23.4","","T","Fagaceae","Quercus","Quercus kelloggii","Newb.","quercus_kelloggii","Fagaceae/Quercus/Quercus_kelloggii"
"3982",673680,"Sequoia",26272,"SNP8",1608,"SN-4","8","5","35.5","","T","Fagaceae","Quercus","Quercus kelloggii","Newb.","quercus_kelloggii","Fagaceae/Quercus/Quercus_kelloggii"
"3983",673681,"Sequoia",26272,"SNP8",1608,"SN-4","8","6","36.8","","T","Fagaceae","Quercus","Quercus kelloggii","Newb.","quercus_kelloggii","Fagaceae/Quercus/Quercus_kelloggii"
"3984",673682,"Sequoia",26272,"SNP8",1608,"SN-4","8","7","41.5","","T","Cupressaceae","Calocedrus","Calocedrus decurrens","(Torr.) Florin","calocedrus_decurrens","Cupressaceae/Calocedrus/Calocedrus_decurrens"
"3985",673683,"Sequoia",26272,"SNP8",1608,"SN-4","8","8","41.6","","T","Fagaceae","Quercus","Quercus kelloggii","Newb.","quercus_kelloggii","Fagaceae/Quercus/Quercus_kelloggii"
"3986",673684,"Sequoia",26272,"SNP8",1608,"SN-4","8","9","42.6","","T","Fagaceae","Quercus","Quercus kelloggii","Newb.","quercus_kelloggii","Fagaceae/Quercus/Quercus_kelloggii"
"3987",673685,"Sequoia",26272,"SNP8",1608,"SN-4","8","10","44.9","","T","Cupressaceae","Calocedrus","Calocedrus decurrens","(Torr.) Florin","calocedrus_decurrens","Cupressaceae/Calocedrus/Calocedrus_decurrens"
"3988",673686,"Sequoia",26272,"SNP8",1608,"SN-4","8","11","44.8","","T","Fagaceae","Quercus","Quercus kelloggii","Newb.","quercus_kelloggii","Fagaceae/Quercus/Quercus_kelloggii"
"3989",673687,"Sequoia",26272,"SNP8",1608,"SN-4","8","12","45.5","","T","Cupressaceae","Calocedrus","Calocedrus decurrens","(Torr.) Florin","calocedrus_decurrens","Cupressaceae/Calocedrus/Calocedrus_decurrens"
"3990",673688,"Sequoia",26272,"SNP8",1608,"SN-4","8","13","46","","T","Fagaceae","Quercus","Quercus kelloggii","Newb.","quercus_kelloggii","Fagaceae/Quercus/Quercus_kelloggii"
"3991",673689,"Sequoia",26272,"SNP8",1608,"SN-4","9","1","10.7","","T","Cupressaceae","Calocedrus","Calocedrus decurrens","(Torr.) Florin","calocedrus_decurrens","Cupressaceae/Calocedrus/Calocedrus_decurrens"
"3992",673690,"Sequoia",26272,"SNP8",1608,"SN-4","9","2","15.3","","T","Cupressaceae","Calocedrus","Calocedrus decurrens","(Torr.) Florin","calocedrus_decurrens","Cupressaceae/Calocedrus/Calocedrus_decurrens"
"3993",673691,"Sequoia",26272,"SNP8",1608,"SN-4","9","3","17.5","","T","Pinaceae","Pseudotsuga","Pseudotsuga menziesii","(Mirb.) Franco","pseudotsuga_menziesii","Pinaceae/Pseudotsuga/Pseudotsuga_menziesii"
"3994",673692,"Sequoia",26272,"SNP8",1608,"SN-4","9","4","21.4","","T","Pinaceae","Pseudotsuga","Pseudotsuga menziesii","(Mirb.) Franco","pseudotsuga_menziesii","Pinaceae/Pseudotsuga/Pseudotsuga_menziesii"
"3995",673693,"Sequoia",26272,"SNP8",1608,"SN-4","9","5","23.5","","T","Cupressaceae","Calocedrus","Calocedrus decurrens","(Torr.) Florin","calocedrus_decurrens","Cupressaceae/Calocedrus/Calocedrus_decurrens"
"3996",673694,"Sequoia",26272,"SNP8",1608,"SN-4","9","6","26.1","","T","Rhamnaceae","Ceanothus","Ceanothus integerrimus","Hook. & Arn.","ceanothus_integerrimus","Rhamnaceae/Ceanothus/Ceanothus_integerrimus"
"3997",673695,"Sequoia",26272,"SNP8",1608,"SN-4","9","6","26.1","","T","Rhamnaceae","Ceanothus","Ceanothus integerrimus","Hook. & Arn.","ceanothus_integerrimus","Rhamnaceae/Ceanothus/Ceanothus_integerrimus"
"3998",673696,"Sequoia",26272,"SNP8",1608,"SN-4","9","7","30.1","","T","Rhamnaceae","Ceanothus","Ceanothus integerrimus","Hook. & Arn.","ceanothus_integerrimus","Rhamnaceae/Ceanothus/Ceanothus_integerrimus"
"3999",673697,"Sequoia",26272,"SNP8",1608,"SN-4","9","7","30.1","","T","Rhamnaceae","Ceanothus","Ceanothus integerrimus","Hook. & Arn.","ceanothus_integerrimus","Rhamnaceae/Ceanothus/Ceanothus_integerrimus"
"4000",673698,"Sequoia",26272,"SNP8",1608,"SN-4","9","8","31.3","","T","Fagaceae","Quercus","Quercus kelloggii","Newb.","quercus_kelloggii","Fagaceae/Quercus/Quercus_kelloggii"
"4001",673699,"Sequoia",26272,"SNP8",1608,"SN-4","9","9","32.8","","T","Cupressaceae","Calocedrus","Calocedrus decurrens","(Torr.) Florin","calocedrus_decurrens","Cupressaceae/Calocedrus/Calocedrus_decurrens"
"4002",673700,"Sequoia",26272,"SNP8",1608,"SN-4","9","10","35.5","","T","Pinaceae","Pinus","Pinus lambertiana","Douglas","pinus_lambertiana","Pinaceae/Pinus/Pinus_lambertiana"
"4003",673701,"Sequoia",26272,"SNP8",1608,"SN-4","9","11","49.3","","T","Fagaceae","Quercus","Quercus kelloggii","Newb.","quercus_kelloggii","Fagaceae/Quercus/Quercus_kelloggii"
"4004",673702,"Sequoia",26272,"SNP8",1608,"SN-4","9","12","42.8","","T","Cupressaceae","Calocedrus","Calocedrus decurrens","(Torr.) Florin","calocedrus_decurrens","Cupressaceae/Calocedrus/Calocedrus_decurrens"
"4005",673703,"Sequoia",26272,"SNP8",1608,"SN-4","10","1","3.5","","T","Rhamnaceae","Ceanothus","Ceanothus integerrimus","Hook. & Arn.","ceanothus_integerrimus","Rhamnaceae/Ceanothus/Ceanothus_integerrimus"
"4006",673704,"Sequoia",26272,"SNP8",1608,"SN-4","10","1","3.5","","T","Rhamnaceae","Ceanothus","Ceanothus integerrimus","Hook. & Arn.","ceanothus_integerrimus","Rhamnaceae/Ceanothus/Ceanothus_integerrimus"
"4007",673705,"Sequoia",26272,"SNP8",1608,"SN-4","10","2","4.1","","T","Rhamnaceae","Ceanothus","Ceanothus integerrimus","Hook. & Arn.","ceanothus_integerrimus","Rhamnaceae/Ceanothus/Ceanothus_integerrimus"
"4008",673706,"Sequoia",26272,"SNP8",1608,"SN-4","10","3","10.2","","T","Fagaceae","Quercus","Quercus kelloggii","Newb.","quercus_kelloggii","Fagaceae/Quercus/Quercus_kelloggii"
"4009",673707,"Sequoia",26272,"SNP8",1608,"SN-4","10","4","14.4","","T","Pinaceae","Pinus","Pinus lambertiana","Douglas","pinus_lambertiana","Pinaceae/Pinus/Pinus_lambertiana"
"4010",673708,"Sequoia",26272,"SNP8",1608,"SN-4","10","5","25.8","","T","Pinaceae","Pseudotsuga","Pseudotsuga menziesii","(Mirb.) Franco","pseudotsuga_menziesii","Pinaceae/Pseudotsuga/Pseudotsuga_menziesii"
"4011",673709,"Sequoia",26272,"SNP8",1608,"SN-4","10","6","27.1","","T","Cupressaceae","Calocedrus","Calocedrus decurrens","(Torr.) Florin","calocedrus_decurrens","Cupressaceae/Calocedrus/Calocedrus_decurrens"
"4012",673217,"Sequoia",26265,"SNP1",1934,"SN-5","1","1","21.7","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4013",673218,"Sequoia",26265,"SNP1",1934,"SN-5","1","2","36.2","L","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4014",673219,"Sequoia",26265,"SNP1",1934,"SN-5","2","1","7.3","L","T","Cornaceae","Cornus","Cornus sericea","L.","cornus_sericea","Cornaceae/Cornus/Cornus_sericea"
"4015",673220,"Sequoia",26265,"SNP1",1934,"SN-5","3","1","2.1","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4016",673221,"Sequoia",26265,"SNP1",1934,"SN-5","3","2","4.3","L","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4017",673222,"Sequoia",26265,"SNP1",1934,"SN-5","3","3","22","R","T","Taxodiaceae","Sequoiadendron","Sequoiadendron giganteum","(Lindl.) J. Buchholz","sequoiadendron_giganteum","Cupressaceae/Sequoiadendron/Sequoiadendron_giganteum"
"4018",673223,"Sequoia",26265,"SNP1",1934,"SN-5","3","4","26.7","R","T","Taxodiaceae","Sequoiadendron","Sequoiadendron giganteum","(Lindl.) J. Buchholz","sequoiadendron_giganteum","Cupressaceae/Sequoiadendron/Sequoiadendron_giganteum"
"4019",673224,"Sequoia",26265,"SNP1",1934,"SN-5","3","5","47.1","R","T","Cornaceae","Cornus","Cornus sericea","L.","cornus_sericea","Cornaceae/Cornus/Cornus_sericea"
"4020",673225,"Sequoia",26265,"SNP1",1934,"SN-5","3","6","46.7","R","T","Cornaceae","Cornus","Cornus sericea","L.","cornus_sericea","Cornaceae/Cornus/Cornus_sericea"
"4021",673226,"Sequoia",26265,"SNP1",1934,"SN-5","3","7","49.2","R","T","Cornaceae","Cornus","Cornus sericea","L.","cornus_sericea","Cornaceae/Cornus/Cornus_sericea"
"4022",673227,"Sequoia",26265,"SNP1",1934,"SN-5","3","8","49.9","L","T","Cornaceae","Cornus","Cornus sericea","L.","cornus_sericea","Cornaceae/Cornus/Cornus_sericea"
"4023",673228,"Sequoia",26265,"SNP1",1934,"SN-5","4","1","0.5","L","T","Cornaceae","Cornus","Cornus sericea","L.","cornus_sericea","Cornaceae/Cornus/Cornus_sericea"
"4024",673229,"Sequoia",26265,"SNP1",1934,"SN-5","4","2","9.9","R","T","Cornaceae","Cornus","Cornus nuttallii","Audubon","cornus_nuttallii","Cornaceae/Cornus/Cornus_nuttallii"
"4025",673230,"Sequoia",26265,"SNP1",1934,"SN-5","4","3","25.8","R","T","Cornaceae","Cornus","Cornus nuttallii","Audubon","cornus_nuttallii","Cornaceae/Cornus/Cornus_nuttallii"
"4026",673231,"Sequoia",26265,"SNP1",1934,"SN-5","4","4","26.9","R","T","Cornaceae","Cornus","Cornus nuttallii","Audubon","cornus_nuttallii","Cornaceae/Cornus/Cornus_nuttallii"
"4027",673232,"Sequoia",26265,"SNP1",1934,"SN-5","4","5","26.9","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4028",673233,"Sequoia",26265,"SNP1",1934,"SN-5","4","6","35.5","R","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4029",673234,"Sequoia",26265,"SNP1",1934,"SN-5","4","7","50","L","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4030",673235,"Sequoia",26265,"SNP1",1934,"SN-5","5","1","16","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4031",673236,"Sequoia",26265,"SNP1",1934,"SN-5","5","2","40.1","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4032",673237,"Sequoia",26265,"SNP1",1934,"SN-5","5","3","13.2","R","T","Cornaceae","Cornus","Cornus nuttallii","Audubon","cornus_nuttallii","Cornaceae/Cornus/Cornus_nuttallii"
"4033",673238,"Sequoia",26265,"SNP1",1934,"SN-5","5","4","47.1","R","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4034",673239,"Sequoia",26265,"SNP1",1934,"SN-5","6","1","3.5","L","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4035",673240,"Sequoia",26265,"SNP1",1934,"SN-5","7","1","14.7","L","T","Taxodiaceae","Sequoiadendron","Sequoiadendron giganteum","(Lindl.) J. Buchholz","sequoiadendron_giganteum","Cupressaceae/Sequoiadendron/Sequoiadendron_giganteum"
"4036",673241,"Sequoia",26265,"SNP1",1934,"SN-5","7","2","32.2","R","T","Cornaceae","Cornus","Cornus nuttallii","Audubon","cornus_nuttallii","Cornaceae/Cornus/Cornus_nuttallii"
"4037",673242,"Sequoia",26265,"SNP1",1934,"SN-5","7","3","46","R","T","Cornaceae","Cornus","Cornus nuttallii","Audubon","cornus_nuttallii","Cornaceae/Cornus/Cornus_nuttallii"
"4038",673243,"Sequoia",26265,"SNP1",1934,"SN-5","7","4","49.2","L","T","Pinaceae","Abies","Abies magnifica","A. Murray bis","abies_magnifica","Pinaceae/Abies/Abies_magnifica"
"4039",673244,"Sequoia",26265,"SNP1",1934,"SN-5","8","1","17.4","L","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4040",673245,"Sequoia",26265,"SNP1",1934,"SN-5","8","2","17","R","T","Cornaceae","Cornus","Cornus nuttallii","Audubon","cornus_nuttallii","Cornaceae/Cornus/Cornus_nuttallii"
"4041",673246,"Sequoia",26265,"SNP1",1934,"SN-5","9","1","9.1","R","T","Cornaceae","Cornus","Cornus nuttallii","Audubon","cornus_nuttallii","Cornaceae/Cornus/Cornus_nuttallii"
"4042",673247,"Sequoia",26265,"SNP1",1934,"SN-5","10","1","1.2","L","T","Cornaceae","Cornus","Cornus nuttallii","Audubon","cornus_nuttallii","Cornaceae/Cornus/Cornus_nuttallii"
"4043",673450,"Sequoia",26269,"SNP5",2103,"SN-6","2","1","31.1","R","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4044",673451,"Sequoia",26269,"SNP5",2103,"SN-6","2","2","31.7","R","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4045",673452,"Sequoia",26269,"SNP5",2103,"SN-6","2","3","32.7","R","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4046",673453,"Sequoia",26269,"SNP5",2103,"SN-6","2","4","33.4","R","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4047",673454,"Sequoia",26269,"SNP5",2103,"SN-6","2","5","34.5","L","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4048",673455,"Sequoia",26269,"SNP5",2103,"SN-6","3","1","16.9","L","T","Pinaceae","Abies","Abies concolor","(Gordon & Glend.) Lindl. ex Hildebr.","abies_concolor","Pinaceae/Abies/Abies_concolor"
"4049",673456,"Sequoia",26269,"SNP5",2103,"SN-6","3","2","47.7","R","T","Pinaceae","Abies","Abies concolor","(Gordon & Glend.) Lindl. ex Hildebr.","abies_concolor","Pinaceae/Abies/Abies_concolor"
"4050",673457,"Sequoia",26269,"SNP5",2103,"SN-6","4","1","21.2","R","T","Pinaceae","Abies","Abies concolor","(Gordon & Glend.) Lindl. ex Hildebr.","abies_concolor","Pinaceae/Abies/Abies_concolor"
"4051",673458,"Sequoia",26269,"SNP5",2103,"SN-6","4","2","43.5","L","T","Pinaceae","Abies","Abies concolor","(Gordon & Glend.) Lindl. ex Hildebr.","abies_concolor","Pinaceae/Abies/Abies_concolor"
"4052",673459,"Sequoia",26269,"SNP5",2103,"SN-6","5","1","19","L","T","Taxodiaceae","Sequoiadendron","Sequoiadendron giganteum","(Lindl.) J. Buchholz","sequoiadendron_giganteum","Cupressaceae/Sequoiadendron/Sequoiadendron_giganteum"
"4053",673460,"Sequoia",26269,"SNP5",2103,"SN-6","5","2","40.1","L","T","Rhamnaceae","Ceanothus","Ceanothus cordulatus","Kellogg","ceanothus_cordulatus","Rhamnaceae/Ceanothus/Ceanothus_cordulatus"
"4054",673461,"Sequoia",26269,"SNP5",2103,"SN-6","6","1","30.6","L","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4055",673462,"Sequoia",26269,"SNP5",2103,"SN-6","6","2","35.6","L","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4056",673463,"Sequoia",26269,"SNP5",2103,"SN-6","7","1","31.6","R","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4057",673464,"Sequoia",26269,"SNP5",2103,"SN-6","7","2","40.2","R","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4058",673465,"Sequoia",26269,"SNP5",2103,"SN-6","7","3","42.7","R","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4059",673466,"Sequoia",26269,"SNP5",2103,"SN-6","7","4","45","R","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4060",673467,"Sequoia",26269,"SNP5",2103,"SN-6","7","5","47.5","R","T","Pinaceae","Abies","Abies concolor","(Gordon & Glend.) Lindl. ex Hildebr.","abies_concolor","Pinaceae/Abies/Abies_concolor"
"4061",673468,"Sequoia",26269,"SNP5",2103,"SN-6","7","6","49.2","R","T","Pinaceae","Pinus","Pinus lambertiana","Douglas","pinus_lambertiana","Pinaceae/Pinus/Pinus_lambertiana"
"4062",673469,"Sequoia",26269,"SNP5",2103,"SN-6","8","1","0.5","R","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4063",673470,"Sequoia",26269,"SNP5",2103,"SN-6","8","2","1.8","L","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4064",673471,"Sequoia",26269,"SNP5",2103,"SN-6","8","3","2.6","L","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4065",673472,"Sequoia",26269,"SNP5",2103,"SN-6","8","4","4.5","R","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4066",673473,"Sequoia",26269,"SNP5",2103,"SN-6","8","5","5.3","L","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4067",673474,"Sequoia",26269,"SNP5",2103,"SN-6","8","6","6.3","L","T","Fagaceae","Chrysolepis","Chrysolepis sempervirens","(Kellogg) Hjelmq.","chrysolepis_sempervirens","Fagaceae/Chrysolepis/Chrysolepis_sempervirens"
"4068",673475,"Sequoia",26269,"SNP5",2103,"SN-6","8","7","8","R","T","Pinaceae","Pinus","Pinus lambertiana","Douglas","pinus_lambertiana","Pinaceae/Pinus/Pinus_lambertiana"
"4069",673476,"Sequoia",26269,"SNP5",2103,"SN-6","8","8","16.4","L","T","Pinaceae","Pinus","Pinus lambertiana","Douglas","pinus_lambertiana","Pinaceae/Pinus/Pinus_lambertiana"
"4070",673477,"Sequoia",26269,"SNP5",2103,"SN-6","8","9","1.3","L","T","Pinaceae","Abies","Abies concolor","(Gordon & Glend.) Lindl. ex Hildebr.","abies_concolor","Pinaceae/Abies/Abies_concolor"
